Time, Pellets, Tension, Position, Distance, Reward
25703.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25704.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25705.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25706.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25707.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25708.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25709.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25710.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25711.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25712.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25713.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25714.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25715.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25716.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25717.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25718.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25719.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25720.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25721.02, 7, 389, (0.3633331 0.45 0), 1.563333, -2
25722.02, 7, 389, (0.3633331 0.45 0), 1.853333, -2
25723.02, 7, 389, (0.3633331 0.45 0), 1.583333, -2
25724.02, 7, 389, (0.3633331 0.45 0), 1.273333, -2
25725.02, 7, 389, (0.3633331 0.45 0), 1.473333, -2
25726.02, 7, 389, (0.3633331 0.45 0), 1.373333, -2
25727.02, 7, 389, (0.3633331 0.45 0), 1.263333, -2
25728.02, 7, 389, (0.3633331 0.45 0), 1.433333, -2
25729.02, 7, 389, (0.3633331 0.45 0), 1.773333, -2
25730.02, 7, 389, (0.3633331 0.45 0), 2.013333, -2
25731.02, 7, 389, (0.3633331 0.45 0), 2.013333, -2
25732.02, 7, 389, (0.3633331 0.45 0), 2.013333, -2
25733.02, 7, 389, (0.3633331 0.45 0), 2.013333, -2
25734.02, 7, 389, (0.3633331 0.45 0), 2.013333, -2
25735.02, 7, 389, (0.3633331 0.45 0), 2.013333, -2
25736.02, 6, 389, (0.3633331 0.45 0), 1.913333, -2
25737.02, 5, 389, (0.3633331 0.45 0), 1.573334, -2
25738.02, 5, 389, (0.3633331 0.45 0), 1.223333, -2
25739.02, 5, 389, (0.3633331 0.45 0), 1.072625, -2
25740.02, 5, 389, (0.3633331 0.45 0), 1.072625, -2
25741.02, 5, 389, (0.3633331 0.45 0), 1.022625, -2
25742.02, 5, 389, (0.3633331 0.45 0), 0.773333, -2
25743.02, 5, 389, (0.3633331 0.45 0), 0.9133329, -2
25744.02, 5, 389, (0.3633331 0.45 0), 0.773333, -2
25745.02, 5, 389, (0.3633331 0.45 0), 1.133333, -2
25746.02, 5, 389, (0.3633331 0.45 0), 1.423333, -2
25747.02, 5, 389, (0.3633331 0.45 0), 1.68546, -2
25748.02, 5, 389, (0.3633331 0.45 0), 1.399291, -2
25749.02, 5, 389, (0.3633331 0.45 0), 1.369291, -2
25750.02, 5, 389, (0.3633331 0.45 0), 1.649291, -2
25751.02, 5, 389, (0.3633331 0.45 0), 1.369643, -2
25752.02, 5, 389, (0.3633331 0.45 0), 1.069643, -2
25753.02, 5, 389, (0.3633331 0.45 0), 0.8203568, -2
25754.02, 5, 389, (0.3633331 0.45 0), 0.696667, -2
25755.02, 5, 389, (0.3633331 0.45 0), 0.636667, -2
25756.02, 5, 389, (0.3633331 0.45 0), 0.726667, -2
25757.02, 5, 389, (0.3633331 0.45 0), 0.576667, -2
25758.02, 5, 389, (0.3633331 0.45 0), 0.8766669, -2
25759.02, 5, 389, (0.3633331 0.45 0), 1.096667, -2
25760.02, 5, 389, (0.3633331 0.45 0), 1.203333, -2
25761.02, 5, 389, (0.3633331 0.45 0), 1.116667, -2
25762.02, 5, 389, (0.3633331 0.45 0), 0.8366673, -2
25763.02, 5, 389, (0.3633331 0.45 0), 0.5266673, -2
25764.02, 4, 407, (0.3633331 0.45 0), 0.6333329, -1
25765.02, 4, 434, (0.3633331 0.45 0), 0.453333, -2
25766.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25767.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25768.02, 4, 434, (0.3633331 0.45 0), 0.6066669, -2
25769.02, 4, 434, (0.3633331 0.45 0), 0.466667, -2
25770.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25771.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25772.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25773.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25774.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25775.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25776.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25777.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25778.02, 4, 434, (0.3633331 0.45 0), 0.516667, -2
25779.02, 4, 434, (0.3633331 0.45 0), 0.7526248, -2
25780.02, 4, 434, (0.3633331 0.45 0), 0.8026247, -2
25781.02, 4, 434, (0.3633331 0.45 0), 0.646667, -2
25782.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25783.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25784.02, 4, 434, (0.3633331 0.45 0), 0.606667, -2
25785.02, 4, 434, (0.3633331 0.45 0), 0.516667, -2
25786.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25787.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25788.02, 4, 434, (0.3633331 0.45 0), 0.566667, -2
25789.02, 4, 434, (0.3633331 0.45 0), 0.476667, -2
25790.02, 4, 434, (0.3633331 0.45 0), 0.406667, -2
25791.02, 4, 434, (0.3633331 0.45 0), 0.7166671, -2
25792.02, 4, 434, (0.3633331 0.45 0), 0.9666668, -2
25793.02, 4, 434, (0.3633331 0.45 0), 0.696667, -2
25794.02, 4, 434, (0.3633331 0.45 0), 0.426667, -2
25795.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25796.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25797.02, 4, 434, (0.3633331 0.45 0), 0.386667, -2
25798.02, 4, 434, (0.3633331 0.45 0), 0.566667, -2
25799.02, 4, 434, (0.3633331 0.45 0), 0.826667, -2
25800.02, 4, 434, (0.3633331 0.45 0), 1.122625, -2
25801.02, 4, 434, (0.3633331 0.45 0), 1.297375, -2
25802.02, 4, 434, (0.3633331 0.45 0), 1.607375, -2
25803.02, 4, 434, (0.3633331 0.45 0), 1.927375, -2
25804.02, 4, 434, (0.3633331 0.45 0), 2.007375, -2
25805.02, 4, 434, (0.3633331 0.45 0), 1.853333, -2
25806.02, 4, 434, (0.3633331 0.45 0), 1.833333, -2
25807.02, 4, 434, (0.3633331 0.45 0), 2.013333, -2
25808.02, 4, 434, (0.3633331 0.45 0), 2.013333, -2
25809.02, 4, 434, (0.3633331 0.45 0), 1.843333, -2
25810.02, 4, 434, (0.3633331 0.45 0), 1.783333, -2
25811.02, 4, 434, (0.3633331 0.45 0), 2.013333, -2
25812.02, 4, 434, (0.3633331 0.45 0), 2.013333, -2
25813.02, 4, 434, (0.3633331 0.45 0), 2.013333, -2
25814.02, 4, 434, (0.3633331 0.45 0), 2.013333, -2
25815.02, 4, 434, (0.3633331 0.45 0), 1.873333, -2
25816.02, 4, 434, (0.3633331 0.45 0), 1.843333, -2
25817.02, 4, 434, (0.3633331 0.45 0), 2.013333, -2
25818.02, 4, 434, (0.3633331 0.45 0), 2.013333, -2
25819.02, 4, 434, (0.3633331 0.45 0), 1.973333, -2
25820.02, 4, 434, (0.3633331 0.45 0), 1.753333, -2
25821.02, 4, 434, (0.3633331 0.45 0), 1.993333, -2
25822.02, 4, 434, (0.3633331 0.45 0), 2.013333, -2
25823.02, 4, 434, (0.3633331 0.45 0), 1.763333, -2
25824.02, 4, 434, (0.3633331 0.45 0), 1.933333, -2
25825.02, 4, 434, (0.3633331 0.45 0), 1.753333, -2
25826.02, 4, 434, (0.3633331 0.45 0), 1.453333, -2
25827.02, 4, 434, (0.3633331 0.45 0), 1.173333, -2
25828.02, 4, 434, (0.3633331 0.45 0), 0.7733331, -2
25829.02, 4, 485, (0.3633331 0.45 0), 0.5092908, -1
25830.02, 3, 527, (0.3633331 0.45 0), 0.8292906, -2
25831.02, 2, 527, (0.3633331 0.45 0), 0.9592905, -2
25832.02, 2, 527, (0.3633331 0.45 0), 0.9592905, -2
25833.02, 2, 527, (0.3633331 0.45 0), 0.9592905, -2
25834.02, 2, 527, (0.3633331 0.45 0), 0.9092906, -2
25835.02, 2, 548, (0.3633331 0.45 0), 0.6692908, -1
25836.02, 2, 563, (0.3633331 0.45 0), 0.9592905, -2
25837.02, 2, 563, (0.3633331 0.45 0), 0.9592905, -2
25838.02, 2, 563, (0.3633331 0.45 0), 0.9592905, -2
25839.02, 2, 563, (0.3633331 0.45 0), 0.9592905, -2
25840.02, 2, 563, (0.3633331 0.45 0), 0.9292905, -2
25841.02, 2, 578, (0.3633331 0.45 0), 0.6892908, -1
25842.02, 2, 601, (0.3633331 0.45 0), 0.8933329, -2
25843.02, 2, 601, (0.3633331 0.45 0), 1.277375, -2
25844.02, 2, 601, (0.3633331 0.45 0), 1.26979, -2
25845.02, 2, 601, (0.3633331 0.45 0), 1.26979, -2
25846.02, 2, 601, (0.3633331 0.45 0), 1.26979, -2
25847.02, 2, 601, (0.3633331 0.45 0), 1.26979, -2
25848.02, 2, 601, (0.3633331 0.45 0), 1.26979, -2
25849.02, 2, 601, (0.3633331 0.45 0), 1.489789, -2
25850.02, 2, 601, (0.3633331 0.45 0), 1.34979, -2
25851.02, 2, 601, (0.3633331 0.45 0), 1.489789, -2
25852.02, 2, 601, (0.3633331 0.45 0), 1.789789, -2
25853.02, 2, 601, (0.3633331 0.45 0), 1.859603, -2
25854.02, 2, 601, (0.3633331 0.45 0), 1.599603, -2
25855.02, 2, 601, (0.3633331 0.45 0), 1.699603, -2
25856.02, 2, 601, (0.3633331 0.45 0), 2.009603, -2
25857.02, 2, 601, (0.3633331 0.45 0), 1.873333, -2
25858.02, 2, 601, (0.3633331 0.45 0), 1.623333, -2
25859.02, 2, 601, (0.3633331 0.45 0), 1.443333, -2
25860.02, 2, 601, (0.3633331 0.45 0), 1.643333, -2
25861.02, 2, 601, (0.3633331 0.45 0), 1.383333, -2
25862.02, 2, 601, (0.3633331 0.45 0), 1.103333, -2
25863.02, 2, 601, (0.3633331 0.45 0), 0.7833331, -2
25864.02, 2, 652, (0.3633331 0.45 0), 0.3992908, -1
25865.02, 1, 712, (0.3633331 0.45 0), 0.2092908, -1
25866.02, 1, 772, (0.3633331 0.45 0), 0.4692908, -1
25867.02, 1, 824, (0.3633331 0.45 0), 0.7192907, -1
25868.02, 1, 884, (0.3633331 0.45 0), 0.3692908, -1
25869.02, 42, 0, (0.003333334 0.45 0), 0.6433333, -2
25870.02, 41, 0, (0.1552924 0.4325582 0), 0.8878505, -1
25871.02, 41, 24, (0.15 0.1466841 0), 0.5666841, 0
25872.02, 40, 84, (0.1178944 0.0001386545 0), 0.1280331, 0
25873.02, 41, 0, (-0.03333333 0.45 0), 0.7833334, -2
25874.02, 39, 0, (-0.03333333 0.45 0), 1.083333, -2
25875.02, 37, 0, (0.1676428 0.4450336 0), 0.8533486, -1
25876.02, 36, 0, (0.15 0.1650116 0), 0.7709693, -1
25877.02, 35, 37, (0.15 0.008344937 0), 0.5443028, -1
25878.02, 42, 0, (0.001855338 0.4472307 0), 0.599086, -2
25879.02, 41, 0, (0.001855338 0.4472307 0), 0.4490861, -2
25880.02, 39, 28, (-0.05125574 0.45 0), 0.7212558, 0
25881.02, 39, 32, (-0.1245891 0.45 0), 0.674589, -2
25882.02, 39, 32, (-0.1912557 0.45 0), 0.7712557, -1
25883.02, 39, 32, (-0.27119 0.4499623 0), 0.9211524, -1
25884.02, 38, 33, (-0.2311901 0.45 0), 0.6011901, 0
25885.02, 36, 93, (-0.322631 0.4454907 0), 0.5628596, 0
25886.02, 33, 151, (-0.3 0.1686565 0), 0.3626988, 0
25887.02, 33, 211, (-0.4646956 0 0), 0.2812622, 0
25888.02, 33, 271, (-0.5994771 0.01921235 0), 0.1272683, -1
25889.02, 33, 331, (-0.5994771 0.01921235 0), 0.1272683, -1
25890.02, 42, 0, (-0.002706903 0.4480548 0), 0.6207618, -2
25891.02, 41, 0, (-0.002706903 0.4480548 0), 0.7507617, -2
25892.02, 41, 0, (-0.002706903 0.4480548 0), 0.7507617, -2
25893.02, 39, 0, (-0.1159277 0.45 0), 0.9140723, -1
25894.02, 39, 0, (-0.1759277 0.45 0), 0.9559277, -1
25895.02, 37, 0, (-0.3425942 0.45 0), 1.442594, -1
25896.02, 34, 0, (-0.4225941 0.45 0), 1.388552, -2
25897.02, 32, 0, (-0.482594 0.45 0), 1.159051, -2
25898.02, 32, 0, (-0.482594 0.45 0), 1.37905, -2
25899.02, 32, 0, (-0.482594 0.45 0), 1.37905, -2
25900.02, 32, 0, (-0.482594 0.45 0), 1.079051, -2
25901.02, 32, 0, (-0.482594 0.45 0), 1.349051, -2
25902.02, 32, 0, (-0.482594 0.45 0), 1.099051, -2
25903.02, 32, 0, (-0.482594 0.45 0), 1.37905, -2
25904.02, 31, 0, (-0.482594 0.45 0), 1.232594, -2
25905.02, 31, 0, (-0.482594 0.45 0), 1.232594, -2
25906.02, 31, 0, (-0.482594 0.45 0), 1.242594, -2
25907.02, 31, 0, (-0.4225941 0.45 0), 1.512594, -2
25908.02, 29, 0, (-0.2025943 0.45 0), 1.612594, -1
25909.02, 29, 0, (-0.1359277 0.45 0), 1.635927, -1
25910.02, 29, 0, (0.1779077 0.4463921 0), 1.318484, -1
25911.02, 29, 0, (0.15 0.1798871 0), 0.8698871, -1
25912.02, 29, 41, (0.2408352 1.65921E-07 0), 0.349165, 0
25913.02, 40, 0, (-0.01765691 0.4497702 0), 0.6161556, -2
25914.02, 39, 0, (-0.1109887 0.45 0), 0.5469465, -1
25915.02, 39, 21, (-0.2309885 0.45 0), 0.4669463, 0
25916.02, 37, 69, (-0.3454553 0.4499301 0), 0.7180184, -1
25917.02, 37, 69, (-0.3921219 0.45 0), 0.4578784, -2
25918.02, 37, 116, (-0.3 0.2465811 0), 0.4065807, 0
25919.02, 37, 176, (-0.3291958 0.0004113557 0), 0.3336494, 0
25920.02, 37, 236, (-0.5991905 0 0), 0.4191905, -1
25921.02, 36, 296, (-0.6 0.126647 0), 0.333353, 0
25922.02, 33, 308, (-0.6 0.1433137 0), 0.5426442, -2
25923.02, 32, 308, (-0.6 0.1433137 0), 0.5426442, -2
25924.02, 31, 308, (-0.6 0.1433137 0), 0.5426442, -2
25925.02, 31, 308, (-0.6 0.1433137 0), 0.3126444, -2
25926.02, 31, 308, (-0.6 0.1433137 0), 0.3126444, -2
25927.02, 31, 308, (-0.6 0.1433137 0), 0.4026443, -2
25928.02, 31, 308, (-0.6 0.1433137 0), 0.5126442, -2
25929.02, 31, 308, (-0.6 0.1433137 0), 0.3126444, -2
25930.02, 31, 308, (-0.6 0.1433137 0), 0.3926443, -2
25931.02, 31, 308, (-0.6 0.1433137 0), 0.5266864, -2
25932.02, 31, 335, (-0.6 0.1433137 0), 0.3533136, -1
25933.02, 31, 395, (-0.6 0.1433137 0), 0.4433135, -1
25934.02, 31, 455, (-0.6 0.1433137 0), 0.5333137, -1
25935.02, 30, 479, (-0.6 0.1233137 0), 0.8454405, -1
25936.02, 28, 479, (-0.6 0.1433137 0), 0.8807287, -2
25937.02, 26, 479, (-0.6 0.1433137 0), 0.9031428, -2
25938.02, 26, 479, (-0.6 0.1433137 0), 0.6631428, -2
25939.02, 26, 479, (-0.6 0.1433137 0), 0.9068493, -2
25940.02, 26, 479, (-0.6 0.1433137 0), 0.6168493, -2
25941.02, 26, 479, (-0.6 0.1433137 0), 0.3368496, -2
25942.02, 26, 479, (-0.6 0.1433137 0), 0.3068496, -2
25943.02, 26, 479, (-0.6 0.1433137 0), 0.3068496, -2
25944.02, 26, 479, (-0.6 0.1433137 0), 0.3068496, -2
25945.02, 26, 479, (-0.6 0.1433137 0), 0.5268494, -2
25946.02, 26, 479, (-0.6 0.1433137 0), 0.9068493, -2
25947.02, 26, 479, (-0.6 0.1433137 0), 0.8686399, -2
25948.02, 26, 479, (-0.6 0.1433137 0), 0.8913602, -2
25949.02, 26, 479, (-0.6 0.1433137 0), 0.8786399, -2
25950.02, 26, 479, (-0.6 0.1433137 0), 1.04864, -2
25951.02, 26, 479, (-0.6 0.1433137 0), 0.8686399, -2
25952.02, 25, 479, (-0.6 0.1433137 0), 1.007178, -2
25953.02, 24, 479, (-0.6 0.136647 0), 0.8505114, -1
25954.02, 24, 494, (-0.6 0.1433137 0), 0.5971781, -1
25955.02, 24, 554, (-0.6 0.1433137 0), 0.3171782, -1
25956.02, 41, 0, (-0.002886176 0.4483323 0), 0.4512186, -2
25957.02, 39, 23, (-0.02280395 0.4498518 0), 0.6726558, -1
25958.02, 37, 27, (-0.1694699 0.45 0), 1.173512, -1
25959.02, 35, 27, (-0.442803 0.45 0), 1.796845, -2
25960.02, 34, 27, (-0.442803 0.45 0), 1.936845, -2
25961.02, 32, 27, (-0.442803 0.45 0), 1.692803, -2
25962.02, 30, 27, (-0.442803 0.45 0), 1.322803, -2
25963.02, 30, 27, (-0.3628031 0.45 0), 1.562803, -1
25964.02, 30, 27, (-0.3228031 0.45 0), 1.812803, -1
25965.02, 30, 27, (-0.3894697 0.45 0), 1.88947, -1
25966.02, 30, 27, (-0.3000132 0.3815296 0), 1.401543, -1
25967.02, 29, 27, (-0.3 0.02819649 0), 0.7181967, -1
25968.02, 28, 27, (-0.5942307 0 0), 0.7642311, -2
25969.02, 28, 27, (-0.5942307 0 0), 1.014231, -2
25970.02, 28, 27, (-0.5936715 -0.02010825 0), 1.343563, -2
25971.02, 28, 27, (-0.5911942 -1.229608E-05 0), 1.583167, -2
25972.02, 28, 27, (-0.1711946 0 0), 0.8331795, -1
25973.02, 28, 71, (0.1688053 0 0), 0.3292099, 0
25974.02, 27, 131, (0.4421383 0 0), 0.1458768, -1
25975.02, 41, 0, (0.002336161 0.4476223 0), 0.7499585, -2
25976.02, 39, 0, (0.1421688 0.45 0), 0.8778313, -1
25977.02, 37, 0, (0.15 0.3125046 0), 1.086547, -1
25978.02, 35, 13, (0.15 0.009171445 0), 0.5332137, -1
25979.02, 41, 0, (0.01522848 0.4494717 0), 0.5147001, -1
25980.02, 41, 40, (0.2018867 0.45 0), 0.6518867, -1
25981.02, 41, 88, (0.2018867 0.45 0), 0.7718866, -2
25982.02, 39, 88, (0.2218867 0.45 0), 0.8718867, -2
25983.02, 37, 88, (0.2218867 0.45 0), 0.9681132, -2
25984.02, 36, 88, (0.2418866 0.45 0), 0.8681135, -2
25985.02, 34, 88, (0.2418866 0.45 0), 0.5481135, -2
25986.02, 34, 88, (0.2418866 0.45 0), 0.5081134, -2
25987.02, 34, 88, (0.2418866 0.45 0), 0.5081134, -2
25988.02, 34, 88, (0.2418866 0.45 0), 0.5081134, -2
25989.02, 34, 88, (0.2418866 0.45 0), 0.5081134, -2
25990.02, 34, 88, (0.2418866 0.45 0), 0.5081134, -2
25991.02, 34, 88, (0.2418866 0.45 0), 0.5081134, -2
25992.02, 34, 88, (0.2418866 0.45 0), 0.5081134, -2
25993.02, 34, 88, (0.2418866 0.45 0), 0.5481135, -2
25994.02, 34, 88, (0.2418866 0.45 0), 0.9081135, -2
25995.02, 32, 88, (0.2418866 0.45 0), 1.208113, -2
25996.02, 30, 88, (0.2418866 0.45 0), 1.135929, -2
25997.02, 28, 88, (0.2418866 0.45 0), 1.455929, -2
25998.02, 25, 88, (0.2818866 0.45 0), 1.875929, -1
25999.02, 25, 88, (0.3018866 0.45 0), 1.865929, -2
26000.02, 25, 88, (0.3018866 0.45 0), 1.525929, -2
26001.02, 25, 88, (0.3018866 0.45 0), 1.275929, -2
26002.02, 25, 88, (0.3018866 0.45 0), 1.084071, -2
26003.02, 25, 88, (0.3018866 0.45 0), 1.194071, -2
26004.02, 25, 88, (0.3018866 0.45 0), 1.194071, -2
26005.02, 25, 88, (0.3018866 0.45 0), 1.194071, -2
26006.02, 25, 88, (0.3018866 0.45 0), 1.194071, -2
26007.02, 25, 88, (0.3018866 0.45 0), 1.194071, -2
26008.02, 25, 88, (0.3018866 0.45 0), 1.194071, -2
26009.02, 25, 88, (0.3018866 0.45 0), 1.194071, -2
26010.02, 25, 88, (0.3018866 0.45 0), 0.9481138, -2
26011.02, 25, 88, (0.3018866 0.45 0), 0.6681138, -2
26012.02, 24, 88, (0.3018866 0.45 0), 0.4618864, -2
26013.02, 23, 117, (0.3018866 0.45 0), 0.7118864, -2
26014.02, 23, 117, (0.3018866 0.45 0), 1.018343, -2
26015.02, 23, 117, (0.3018866 0.45 0), 0.801657, -2
26016.02, 23, 117, (0.3018866 0.45 0), 0.9193615, -2
26017.02, 23, 117, (0.3018866 0.45 0), 1.159853, -2
26018.02, 23, 117, (0.3018866 0.45 0), 1.109853, -2
26019.02, 23, 117, (0.3018866 0.45 0), 1.189853, -2
26020.02, 23, 117, (0.3018866 0.45 0), 1.109853, -2
26021.02, 23, 117, (0.3018866 0.45 0), 1.140147, -2
26022.02, 23, 117, (0.3018866 0.45 0), 1.079853, -2
26023.02, 23, 117, (0.3018866 0.45 0), 1.110147, -2
26024.02, 23, 117, (0.3018866 0.45 0), 1.189853, -2
26025.02, 23, 117, (0.3018866 0.45 0), 1.089853, -2
26026.02, 23, 117, (0.3018866 0.45 0), 1.240147, -2
26027.02, 23, 117, (0.3018866 0.45 0), 1.490147, -2
26028.02, 23, 117, (0.3018866 0.45 0), 1.760147, -2
26029.02, 23, 117, (0.3018866 0.45 0), 1.710147, -2
26030.02, 23, 117, (0.3018866 0.45 0), 1.430147, -2
26031.02, 23, 117, (0.3018866 0.45 0), 1.270147, -2
26032.02, 23, 117, (0.3018866 0.45 0), 1.570147, -2
26033.02, 23, 117, (0.3018866 0.45 0), 1.890147, -2
26034.02, 23, 117, (0.3018866 0.45 0), 1.950147, -2
26035.02, 23, 117, (0.3018866 0.45 0), 1.921887, -2
26036.02, 21, 117, (0.3018866 0.45 0), 1.641887, -2
26037.02, 21, 117, (0.3018866 0.45 0), 1.911887, -2
26038.02, 21, 117, (0.3018866 0.45 0), 1.951887, -2
26039.02, 21, 117, (0.3018866 0.45 0), 1.751887, -2
26040.02, 21, 117, (0.3018866 0.45 0), 1.461887, -2
26041.02, 21, 117, (0.3018866 0.45 0), 1.571887, -2
26042.02, 21, 117, (0.3018866 0.45 0), 1.871887, -2
26043.02, 21, 117, (0.3018866 0.45 0), 1.951887, -2
26044.02, 21, 117, (0.3018866 0.45 0), 1.681887, -2
26045.02, 19, 117, (0.3018866 0.45 0), 1.381887, -2
26046.02, 18, 117, (0.3018866 0.45 0), 1.201887, -2
26047.02, 18, 117, (0.3018866 0.45 0), 1.201887, -2
26048.02, 18, 117, (0.3018866 0.45 0), 1.361887, -2
26049.02, 18, 117, (0.3018866 0.45 0), 1.321887, -2
26050.02, 18, 117, (0.3018866 0.45 0), 1.391887, -2
26051.02, 17, 117, (0.3018866 0.45 0), 1.573871, -2
26052.02, 15, 117, (0.3018866 0.45 0), 1.223871, -2
26053.02, 15, 117, (0.3018866 0.45 0), 0.8538714, -2
26054.02, 15, 117, (0.3018866 0.45 0), 0.8642519, -2
26055.02, 15, 117, (0.3018866 0.45 0), 0.5245832, -2
26056.02, 15, 138, (0.3018866 0.45 0), 0.7254168, -2
26057.02, 13, 138, (0.3018866 0.45 0), 0.9854168, -2
26058.02, 12, 138, (0.3018866 0.45 0), 1.043138, -2
26059.02, 12, 138, (0.3018866 0.45 0), 0.9418866, -2
26060.02, 12, 138, (0.3018866 0.45 0), 0.7018866, -2
26061.02, 12, 175, (0.3018866 0.45 0), 0.4718866, -2
26062.02, 12, 175, (0.3018866 0.45 0), 0.5981133, -2
26063.02, 12, 175, (0.3018866 0.45 0), 0.4481135, -2
26064.02, 12, 175, (0.3018866 0.45 0), 0.4481135, -2
26065.02, 12, 175, (0.3018866 0.45 0), 0.4481135, -2
26066.02, 12, 175, (0.3018866 0.45 0), 0.4481135, -2
26067.02, 12, 175, (0.3018866 0.45 0), 0.4681135, -2
26068.02, 12, 175, (0.3018866 0.45 0), 0.7881135, -2
26069.02, 12, 175, (0.3018866 0.45 0), 0.8559287, -2
26070.02, 12, 175, (0.3018866 0.45 0), 1.085929, -2
26071.02, 12, 175, (0.3018866 0.45 0), 1.375929, -2
26072.02, 12, 175, (0.3018866 0.45 0), 1.008196, -2
26073.02, 12, 175, (0.3018866 0.45 0), 0.7781962, -2
26074.02, 12, 175, (0.3018866 0.45 0), 1.028196, -2
26075.02, 12, 175, (0.3018866 0.45 0), 0.7581962, -2
26076.02, 12, 175, (0.3018866 0.45 0), 0.7981963, -2
26077.02, 12, 175, (0.3018866 0.45 0), 1.048196, -2
26078.02, 12, 175, (0.3018866 0.45 0), 1.048196, -2
26079.02, 12, 175, (0.3018866 0.45 0), 1.028196, -2
26080.02, 12, 175, (0.3018866 0.45 0), 0.7681962, -2
26081.02, 12, 175, (0.3018866 0.45 0), 0.7581962, -2
26082.02, 12, 175, (0.3018866 0.45 0), 0.7618866, -2
26083.02, 12, 175, (0.3018866 0.45 0), 1.071887, -2
26084.02, 11, 175, (0.3018866 0.45 0), 1.331886, -2
26085.02, 11, 175, (0.3018866 0.45 0), 1.621887, -2
26086.02, 11, 175, (0.3018866 0.45 0), 1.871886, -2
26087.02, 11, 175, (0.3018866 0.45 0), 1.731887, -2
26088.02, 11, 175, (0.3018866 0.45 0), 1.451887, -2
26089.02, 11, 175, (0.3018866 0.45 0), 1.101887, -2
26090.02, 11, 175, (0.3018866 0.45 0), 1.261887, -2
26091.02, 11, 175, (0.3018866 0.45 0), 1.531887, -2
26092.02, 11, 175, (0.3018866 0.45 0), 1.823871, -2
26093.02, 11, 175, (0.3018866 0.45 0), 1.943871, -2
26094.02, 11, 175, (0.3018866 0.45 0), 1.943871, -2
26095.02, 11, 175, (0.3018866 0.45 0), 1.843871, -2
26096.02, 11, 175, (0.3018866 0.45 0), 1.461887, -2
26097.02, 11, 175, (0.3018866 0.45 0), 1.121887, -2
26098.02, 11, 175, (0.3018866 0.45 0), 0.8378443, -2
26099.02, 11, 204, (0.3018866 0.45 0), 0.4983429, -2
26100.02, 11, 205, (0.3018866 0.45 0), 0.5320495, -1
26101.02, 11, 254, (0.3018866 0.45 0), 0.4620495, -2
26102.02, 11, 254, (0.3018866 0.45 0), 0.5220495, -2
26103.02, 10, 314, (0.3018866 0.45 0), 0.4278598, -1
26104.02, 8, 374, (0.3018866 0.45 0), 0.1978599, -1
26105.02, 8, 434, (0.3018866 0.45 0), 0.2678598, -1
26106.02, 8, 494, (0.3018866 0.45 0), 0.5778598, -1
26107.02, 8, 554, (0.3018866 0.45 0), 0.4478598, -1
26108.02, 8, 614, (0.3018866 0.45 0), 0.1578599, -1
26109.02, 7, 674, (0.3018866 0.45 0), 0.2818865, -1
26110.02, 4, 734, (0.3018866 0.45 0), 0.6759288, -1
26111.02, 4, 736, (0.3018866 0.45 0), 0.9459287, -2
26112.02, 4, 736, (0.3018866 0.45 0), 1.045929, -2
26113.02, 4, 736, (0.3018866 0.45 0), 0.8659287, -2
26114.02, 4, 751, (0.3018866 0.45 0), 0.5681963, -1
26115.02, 4, 811, (0.3018866 0.45 0), 0.2381963, -1
26116.02, 41, 0, (0.003333334 0.45 0), 0.7533333, -2
